source,translation,target,legal_entity,BLEU,METEOR,COMET,term
The Member State concerned shall grant the family members a first residence permit of at least one year's duration.,Der betreffende Mitgliedstaat erteilt den Familienangehörigen einen ersten Aufenthaltstitel mit mindestens einjähriger Gültigkeitsdauer.,Der betreffende Mitgliedstaat erteilt den Familienangehörigen einen ersten Aufenthaltstitel mit mindestens einjähriger Gültigkeitsdauer.,"state, member, grant, residence, permit, family",1.0000000000000004,0.9998177842565598,0.9717233180999756,state
"By way of derogation, where the legislation of a Member State relating to family reunification in force on the date of adoption of this Directive takes into account its reception capacity, the Member State may provide for a waiting period of no more than three years between submission of the application for family reunification and the issue of a residence permit to the family members.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige vorsehen.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.","adoption, state, member, residence, permit, issue, legislation, family, capacity, account",0.8962150457993799,0.9606475073360173,0.9201298952102661,state
"In the case of a measure in the form of a grant or loan, it is normally obvious which enterprise is potentially the beneficiary for the purpose of assessing whether State aid is involved.","Bei der Vergabe eines Zuschusses oder eines Kredites ist bei der Prüfung, ob es sich um eine staatliche Beihilfe handelt, in der Regel klar, welches Unternehmen durch die betreffende Maßnahme begünstigt würde.","Bei der Vergabe eines Zuschusses oder eines Kredites ist bei der Prüfung, ob es sich um eine staatliche Beihilfe handelt, in der Regel klar, welches Unternehmen durch die betreffende Maßnahme begünstigt würde.","beneficiary, state, grant, case, loan",1.0000000000000004,0.9999892832647462,0.9518918991088867,state
selecting and applying accounting policies in accordance with paragraph 20;,die Auswahl und die Anwendung von Bilanzierungs- und Bewertungsmethoden in Übereinstimmung mit Paragraph 20;,die Auswahl und die Anwendung von Bilanzierungs- und Bewertungsmethoden in Übereinstimmung mit Paragraph 20;,accounting,1.0000000000000004,0.9998518518518519,0.9627748131752014,accounting
"IAS 37, provisions, contingent liabilities and contingent assets, deals generally with accounting for, and disclosure of, contingent liabilities.","IAS 37, Rückstellungen, Eventualschulden und Eventualforderungen, behandelt allgemein die Bilanzierung und Angabe von Eventualschulden.","IAS 37, Rückstellungen, Eventualschulden und Eventualforderungen, behandelt allgemein die Bilanzierung und Angabe von Eventualschulden.","contingent, disclosure, accounting",1.0000000000000004,0.9999142661179699,0.9476548433303833,accounting
"the accounting policies adopted in measuring inventories, including the cost formula used;",die angewandten Bilanzierungs- und Bewertungsmethoden für Vorräte einschließlich der verwendeten Kostenformel;,die angewandten Bilanzierungs- und Bewertungsmethoden für Vorräte einschließlich der Zuordnungsverfahren;,accounting,0.7292571723872932,0.8972972972972975,0.9055455327033997,accounting
The data to apply to the headcount of staff and the financial amounts are those relating to the latest approved accounting period and calculated on an annual basis.,"Die Angaben, die für die Berechnung der Mitarbeiterzahl und der finanziellen Beträge herangezogen werden, beziehen sich auf den letzten genehmigten Rechnungslegungszeitraum und werden auf Jahresbasis berechnet.","Die Angaben, die für die Berechnung der Mitarbeiterzahl und der finanziellen Schwellenwerte herangezogen werden, beziehen sich auf den letzten Rechnungsabschluss und werden auf Jahresbasis berechnet.",accounting,0.7728082326259643,0.9245562130177515,0.8985698819160461,accounting
"That does not mean, however, that the consolidated or enterprise accounting policies are to be applied to reportable segments as if the segments were separate stand-alone reporting entities.","Dies bedeutet jedoch nicht, dass die Bilanzierungs- und Bewertungsmethoden der Konsolidierung und des Einzelabschlusses auf die berichtspflichtigen Segmente so anzuwenden sind, als ob die Segmente gesonderte, für sich alleine zu betrachtende Bericht erstattende Einheiten wären.","Dies bedeutet jedoch nicht, dass die Bilanzierungs- und Bewertungsmethoden der Konsolidierung und des Einzelabschlusses auf die berichtspflichtigen Segmente so anzuwenden sind, als ob die Segmente gesonderte, für sich alleine zu betrachtende Bericht erstattende Einheiten wären.",accounting,1.0000000000000004,0.9999915709974881,0.9369658827781677,accounting
"Other accounting issues include the determination of the minority interest amount, accounting for acquisitions which occur over a period of time, subsequent changes in the cost of acquisition or in the identification of assets and liabilities, and the disclosures required.","Weitere Rechnungslegungsfragen betreffen die Bestimmung des Betrages der Minderheitsanteile, die Bilanzierung von Erwerbungen, die über einen Zeitraum hinweg erfolgen, nachträgliche Änderungen der Anschaffungskosten oder der Identifizierung von Vermögenswerten und Schulden sowie die erforderlichen Offenlegungen.","Weitere Rechnungslegungsfragen betreffen die Bestimmung des Betrages der Minderheitsanteile, die Bilanzierung eines über mehrere Perioden sukzessiven Anteilserwerbes, nachträgliche Änderungen der Anschaffungskosten des Unternehmenserwerbes oder der Identifizierung von Vermögenswerten sowie Schulden und erforderliche Angaben.","interest, acquisition, minority, accounting",0.49540023534768607,0.6819111929609168,0.8721028566360474,acquisition
"Identifiable assets and liabilities, which are acquired but which do not satisfy the criteria in paragraph 26 for separate recognition when the acquisition is initially accounted for, should be recognised subsequently as and when they satisfy the criteria.","Erworbene identifizierbare Vermögenswerte und Schulden, die jedoch die Kriterien des Paragraphen 26 für eine gesonderte Anerkennung zum Zeitpunkt der erstmaligen Bilanzierung des Erwerbs nicht erfüllen, sind nachträglich zu bilanzieren, sobald sie die Kriterien erfüllen.","Erworbene identifizierbare Vermögenswerte und Schulden, die zum Zeitpunkt der erstmaligen Bilanzierung des Unternehmenserwerbes die Kriterien des Paragraphen 26 für einen gesonderten Ansatz nicht erfuellen, sind nachträglich zu bilanzieren, wenn sie die Kriterien erfuellen.",acquisition,0.5494488523360946,0.7936507936507938,0.8784413933753967,acquisition
"As explained in paragraphs 19 and 26(c), temporary differences may arise in a business combination that is an acquisition.","Wie in den Paragraphen 19 und 26(c) erläutert, können temporäre Unterschiede bei einem Unternehmenszusammenschluss in der Form eines Unternehmenserwerbes entstehen.","Wie in den Paragraphen 19 und 26(c) erläutert, können temporäre Unterschiede bei einem Unternehmenszusammenschluss in der Form eines Unternehmenserwerbes entstehen.","business, acquisition",1.0000000000000004,0.999968,0.9416007399559021,acquisition
Goodwill is the excess of the cost of an acquisition over the acquirer's interest in the fair value of the identifiable assets and liabilities acquired.,Unter Geschäfts- oder Firmenwert versteht man den Unterschiedsbetrag zwischen den Anschaffungskosten eines Unternehmenserwerbes und dem Anteil des Erwerbers an den beizulegenden Zeitwerten der erworbenen identifizierbaren Vermögenswerte und Schulden.,Unter Geschäfts- oder Firmenwert versteht man den Unterschiedsbetrag zwischen den Anschaffungskosten eines Unternehmenserwerbes und dem Anteil des Erwerbers an den beizulegenden Zeitwerten der erworbenen identifizierbaren Vermögenswerte und Schulden.,"interest, goodwill, value, acquisition",1.0000000000000004,0.9999794989544467,0.9261312484741211,acquisition
"In an acquisition, if the fair values of the identifiable assets and liabilities or the purchase consideration can only be determined on a provisional basis at the end of the period in which the acquisition took place, this should be stated and reasons given.","Bei einem Unternehmenserwerb ist anzugeben und zu begründen, ob die beizulegenden Zeitwerte der identifizierbaren Vermögenswerte und Schulden oder die Gegenleistung für den Erwerb am Ende der Berichtsperiode, in der der Unternehmenserwerb stattfand, nur vorläufig bestimmt werden können.","Bei einem Unternehmenserwerb ist anzugeben und zu begründen, ob die beizulegenden Zeitwerte der identifizierbaren Vermögenswerte und Schulden oder die Gegenleistung für den Erwerb am Ende der Berichtsperiode, in der der Unternehmenserwerb stattfand, nur vorläufig bestimmt werden können.","consideration, acquisition",1.0000000000000004,0.9999927453171021,0.9261329770088196,acquisition
"The economic interest of these crops is low, and the main goal is soil protection.","Das wirtschaftliche Interesse an diesen Kulturen ist gering, Hauptziel ist der Bodenschutz.","Das wirtschaftliche Interesse an diesen Kulturen ist gering, Hauptziel ist der Bodenschutz.",interest,1.0000000000000004,0.9998177842565598,0.9741703271865845,interest
"An enterprise should continue to classify its long-term interest-bearing liabilities as non-current, even when they are due to be settled within 12 months of the balance sheet date if:","Ein Unternehmen hat seine langfristigen verzinslichen Schulden weiterhin als langfristig zu klassifizieren, auch wenn deren Tilgung innerhalb von zwölf Monaten nach dem Bilanzstichtag fällig wird, falls:","Ein Unternehmen hat seine langfristigen verzinslichen Schulden weiterhin als langfristig zu klassifizieren, auch wenn deren Tilgung innerhalb von zwölf Monaten nach dem Bilanzstichtag fällig wird, falls:","interest, due, term",1.0000000000000004,0.9999794989544467,0.9456954598426819,interest
"The grounds for refusal mentioned in paragraphs 1 and 2 shall be interpreted in a restrictive way, taking into account for the particular case the public interest served by disclosure.","Die in den Absätzen 1 und 2 genannten Ablehnungsgründe sind eng auszulegen, wobei im Einzelfall das öffentliche Interesse an der Bekanntgabe zu berücksichtigen ist.","Die in den Absätzen 1 und 2 genannten Ablehnungsgründe sind eng auszulegen, wobei im Einzelfall das öffentliche Interesse an der Bekanntgabe zu berücksichtigen ist.","interest, taking, public, case, disclosure, account",1.0000000000000004,0.9999715521165226,0.9571112990379333,interest
The losses applicable to the minority in a consolidated subsidiary may exceed the minority interest in the equity of the subsidiary.,Die auf Minderheitsanteile entfallenden Verluste eines konsolidierten Tochterunternehmens können den auf diese Anteile entfallenden Anteil am Eigenkapital des Tochterunternehmens übersteigen.,Die auf Minderheitsanteile entfallenden Verluste eines konsolidierten Tochterunternehmens können den auf diese Anteile entfallenden Anteil am Eigenkapital des Tochterunternehmens übersteigen.,"interest, equity, minority, subsidiary",1.0000000000000004,0.9999460101500918,0.9500911831855774,interest
a rate of interest that discounts the nominal amount of the instrument to the current cash sales price of the goods or services.,"der Zinssatz, mit dem der Nominalbetrag des Instruments auf den aktuellen Barverkaufspreis der Waren oder Dienstleistungen diskontiert wird.","der Zinssatz, mit dem der Nominalbetrag der Einnahmen auf den gegenwärtigen Barzahlungspreis für die verkauften Erzeugnisse, Waren oder Dienstleistungen des Basisgeschäftes diskontiert wird.","interest, sales, instrument, goods",0.34125993924625986,0.6344168051657902,0.8183043003082275,interest
The losses applicable to the minority in a consolidated subsidiary may exceed the minority interest in the equity of the subsidiary.,Die auf Minderheitsanteile entfallenden Verluste eines konsolidierten Tochterunternehmens können den auf diese Anteile entfallenden Anteil am Eigenkapital des Tochterunternehmens übersteigen.,Die auf Minderheitsanteile entfallenden Verluste eines konsolidierten Tochterunternehmens können den auf diese Anteile entfallenden Anteil am Eigenkapital des Tochterunternehmens übersteigen.,"interest, equity, minority, subsidiary",1.0000000000000004,0.9999460101500918,0.9500911831855774,minority
